date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-21,7245,24020,44275929410.08521165118670189,0.002317648759180997,0.001026245807907912890567501947,0.00002,0.0000088559217943841,920.287334,407.49963291331197804947,285.30834147,265.821489706835,0.00009733232528982102,0.442796089719205,91.38099500144477,-1.4263601934547714,99991690166.375178,397078,21282,350468863.44345516,155186242.3010959764277194083,16525.91346159,7317.60985983002331265283595,761.526965,337.201162317733885862825,351704490.289515,155733373.0368833476455056356,0.059483437909182785,0.045701015257776756,0.053343779135357546
2018-11-22,7061,24309,42003311600.33743725672334536,0.0020743987710786513,0.0008713885970947937212049790454,0.000012,0.00000504081631310466,700.175966,294.12153595471781455013,559.12504414,252.10931353386684,0.00009760816721594156,0.420068026092055,75.34071934108434,-8.431264780085218,99991689420.162396,337532,17535,178836005.41402408,75123287.78845715648045406668,10213.51389465,4290.37062118940248247200575,495,207.933672915567225,179093966.142732,75231648.84257476054030119426,0.05959926750644062,0.046480178593170295,0.05369668597824033
2018-11-23,6630,23822,40138988069.10070847678998806,0.0018001596697203692,0.0007226259353827455216181006906,0.00002,0.00000802846489161704,818.658613,328.628596634520064678276,305.90270579,239.2761203284602,0.00009357418898512933,0.401423244580852,64.59016207819217,-11.360857036393481,99991688600.424783,454770,20458,326874155.43424916,131214884.0440420334437695331,16815.50554249,6750.13479413363566292640148,700,280.9962712065964,344011612.388231,138094257.6183741085202927528,0.05968600161227848,0.04709521352230062,0.05042980342701944
2018-11-24,5968,24447,36723141564.05824643620277374,0.0020631965379881326,0.0007577335689905727399899199434,0.000014,0.000005141667199680536,714.189924,262.294779040938202151376,443.19132531,218.1231482265366,0.0000964874838540127,0.367261942834324,52.277923836398685,-19.348041891696717,99991687896.244859,346157,17678,225617430.18604004,82860695.74741252320269535033,12776.50579878,4692.32434229394945482132472,727.722,267.264595563279929928,225863069.510817,82950909.72306662103315688271,0.05965497078671088,0.049530466765754046,0.05053885812186227
2018-11-25,9517,23251,36804495881.89752535653745585,0.0019964963962515307,0.0007348615249924776608028280388,0.000022,0.000008097662274867286,1158.427104,426.388702647480095696352,249.53732686,217.54635450450925,0.00009325803524558832,0.368075557948513,46.79982407107454,-19.4828796325267,99991686726.033021,580230,25064,400708334.84243906,147490943.9217503290544628201,16179.37605225,5955.23286769072837069780425,1093.9491,402.6559253497736426883,405519881.373657,149261956.595823604643320522,0.059305877570895615,0.049518530924296894,0.05049394554568513
2018-11-26,7112,23666,34923730609.52112531210943387,0.00217703638244805,0.0007603655408977044913044059672,0.000014,0.000004889728834296082,1081.144569,377.607412362993570877047,194.37935552,245.5607145679719,0.00009438901371311244,0.349266345306863,41.4308999994739,-22.948782413445095,99991685654.217204,496613,23168,514415151.696488,179667900.0035078897913993971,22565.0535501,7881.2137850970814120443363,845.1488,295.1820326164808962144,522787160.648688,182591960.9731191232834983457,0.05941847446870711,0.050203096988018045,0.050382732763752304
2018-11-27,6551,23994,35666234184.82390617294269977,0.002508338624371638,0.0008947043268043743629955911996,0.000012,0.000004280304029661096,1090.841351,389.094385867187836065058,31.8977919,231.55235972012946,0.00009444901953375773,0.356692002471758,44.09426755747629,-22.23801494381606,99991684528.020421,434886,19893,3134752550.982007,1118141164.663223736754183658,157937.99083518,56335.21821736651691078284644,600,214.0152014830548,3141860451.684217,1120676495.998065436498076843,0.05943020280874101,0.05036042291576491,0.0505143723154406
2018-11-28,8097,23820,38731307108.3158086841947493,0.0029921233512610708,0.001158984875806820739309461734,0.000022,0.000008521596296156614,1408.284745,545.492457587539164866065,257.7983555,249.64243546537523,0.00009203934000258782,0.387345286188937,38.43804680051953,-11.824172046095818,99991683103.69906,470664,21230,387867808.19168293,150238767.1674831474184799777,18464.46696087,7152.12423928436195300589519,710.158726,275.076634962040895214262,392000633.579291,151839597.6000150997787965037,0.059754895199168635,0.05254143388268275,0.05121468192208406
2018-11-29,6442,23920,37596702116.93227725863774057,0.002770105233598097,0.001041554851947191390592805018,0.000023,0.000008647960844313918,1277.763671,480.436965004122232177086,261.25854833,240.7182511917602,0.00008869893725115655,0.375998297578866,59.2812916843998,-15.187093796629373,99991681768.309957,461269,20244,382730756.20696604,143906112.7648912324993354837,19351.09975879,7275.98056558384449360173214,585.471254,220.136194785363840917964,391743663.517008,147294950.5697031260608123529,0.05971973145933515,0.05268025023552498,0.05119088349135843
2018-11-30,6146,24103,35856832774.03807458758778056,0.0027655215569698417,0.0009917109439394684225846576724,0.000015,0.000005378972411768565,1130.097198,405.250776710597168732058,102.22358583,224.56466319006014,0.00009025119863159202,0.358598160784571,51.187531502742324,-20.21399130523335,99991680647.740919,408638,18804,978166436.2074723,350768684.9651979640527007499,52244.13900302,18734.65215825644282493840442,594.88,213.32287388752559648,982398789.81286,352286399.1838799412598653831,0.05968670654294635,0.05309151355937346,0.051445772695363295
2018-12-01,6469,24486,36798411791.56637160134921805,0.002073659044866025,0.0007631370879013263956533433726,0.000014,0.000005152206317171508,699.127926,257.289379774872469595172,663.77432538,230.11525843388452,0.00008871943009828586,0.368014736940822,48.220535807599326,-19.200032893372175,99991679945.913903,337147,15057,150641078.03378204,55438136.70508413685004032644,10214.89348097,3759.23133727769208847315734,467.282,171.966662307181185804,153805651.143013,56602746.24540776775923977669,0.059692923466080655,0.05331188370211585,0.05023221266710916
2018-12-02,4969,24711,36364282773.59271946357623267,0.0019080761703744442,0.0006939159523846163104030604724,0.000012,0.000004364077052008512,581.287773,211.398719230202759793648,435.97135395,226.6986531699562,0.00008872787430347209,0.363673087667376,48.26192825335159,-20.35137782415753,99991679359.162127,304646,13933,229353783.11846802,83409798.47488696190664845332,16467.97511436,5988.95935746881058924111936,319.75,116.284469781643476,229448297.268415,83444170.72762643748491072904,0.05964922777635024,0.05328724175244165,0.05018823341900565
2018-12-03,6193,24006,34516489717.58041436160602391,0.002469976330413156,0.0008526200784266304021880445201,0.000014,0.000004832710723173676,1039.245011,358.740750618888919252174,83.28148758,215.19612622051562,0.0000898011754697782,0.345193623083834,40.24548004376766,-23.843267976786265,99991678320.192236,420751,19092,1200647121.330024,414455729.857086614006533232,63270.21797805,21840.4757771470094291218437,400,138.0774492335336,1207955001.637011,416978363.5373184575880901802,0.05975953304549325,0.05390456099794176,0.050530334128927865
2018-12-04,7254,23621,34664583330.53114335998133209,0.002063454254520965,0.000715347356453681699278464985,0.000014,0.000004853445608696818,1084.537112,375.981563121794934093544,265.57357133,215.83221913487986,0.00008905188601649543,0.346674686335487,40.310894656986136,-25.724159873408663,99991677203.063034,525593,17830,376512153.309161,130527232.6499521833756764964,21282.59533984,7378.13706384412935301690208,489.598352,169.731355109971354317424,379468674.909345,131552183.848340063679981426,0.05975934670115078,0.05348247529179166,0.05054162167788853
2018-12-05,5904,23579,33466077209.57001265362399111,0.01364747279671745,0.00456765425326128083168053448,0.000012,0.000004016263806169224,6862.781818,2296.895185439135558197436,408.04467333,208.49750697765862,0.00009022422660542421,0.334688650514102,42.08958255169318,-32.15971545209748,99991670342.463346,502861,17278,245050791.93278307,82015718.85939515867538314185,14424.768639,4827.806349765049756847178,499.98,167.33763148404071796,249231152.544576,83414838.11121844024787161075,0.05980528796690278,0.05220793778172811,0.05008716537338181
2018-12-06,6280,23541,30678388969.81741489821560229,0.0022382723384706724,0.0006867231039492112021042169342,0.000012,0.000003681713393742372,1163.424864,356.949742033474799594784,248.13582682,190.35337176676597,0.0000873610931892833,0.306809449478531,37.03083716245877,-43.86664563360917,99991669167.817258,519787,19342,402971511.405825,123635467.5699527439649658431,20844.02443679,6395.14366236858708647155549,643.716084,197.498177352515817392604,403165120.656307,123694868.717507077397626245,0.06011376047434152,0.049136096956675514,0.051155694460821306
2018-12-07,8792,22995,29933996102.69676196485661283,0.002048301212815618,0.0006131894985169338714966108103,0.000012,0.00000359237886311088,1458.169247,436.52469848009233059228,196.15735067,184.14871813262496,0.00008875342056262259,0.29936490525924,42.81272681590383,-43.885317637614804,99991667616.399197,711892,23523,509752335.423569,152601959.5997530638811510276,22345.56327137,6689.4774316980330923199588,991,296.67062111190684,525634684.832393,157356577.6258198070636145613,0.059286452345201454,0.049137297883090104,0.05108135759179867
2018-12-08,5590,23291,30256417336.20300890997727421,0.0013430174742588008,0.0004063828365106478376046015921,0.000012,0.000003631072664053848,793.547392,240.119020226868602330368,537.32701493,185.80984543022262,0.00008878923769465098,0.302589388671154,25.500372680518158,-38.35999610241573,99991666823.071805,590869,15783,186090898.17758805,56309131.11682233404109433011,12088.79826995,3657.9420782730746046700223,483,146.150674728167382,190797503.094566,57733299.82136733945753834916,0.05922242203122927,0.047899196839864745,0.051105182494204836
2018-12-09,5113,23734,30810018050.46528735981630216,0.0014121723353562657,0.0004351268141770254296358815793,0.000012,0.00000369751031045868,632.01208,194.7392651778696750712,567.89490245,189.75114068581325,0.0000870303962523328,0.30812585920489,26.85240282254448,-38.070167806420244,99991666165.149725,447546,22293,176074244.96085504,54253028.01241573262450894915,8012.90745526,2468.9839943812561768482214,57.034511,17.57380770620574995879,178631745.900196,55041060.18676747918585515844,0.05901504817966501,0.04800658906034923,0.05103396346973031
2018-12-10,8547,23721,29731101701.31398098474748545,0.0014007781181332387,0.0004165014803871997653815619363,0.000012,0.000003568029582948552,708.344078,210.616052100868048989588,384.76215671,182.93924337594805,0.00008710348152226809,0.297335798579046,27.067052992132574,-40.89878147974637,99991665461.735647,505679,36919,259879158.37760103,77271377.09025437472258830602,7214.54723811,2145.14316442968758181864306,0.001672,0.000497145455224164912,266353869.483794,79196540.48758287976672498052,0.058981275432040965,0.0478558958032054,0.04524193309092035
2018-12-11,10035,23707,29659557720.77350186881160546,0.0017728976303391123,0.0005258774303410767392703212683,0.000012,0.000003559443622746492,927.652729,275.160632530202481581389,263.27627478,181.66751030329812,0.00008847565152668149,0.296620301895541,19.84419259654025,-40.783734836724626,99991664532.856322,523241,23172,379797475.55118906,112655641.857158050937694462,17521.98757687,5197.37724486109831444773667,640.154526,189.882828761916950368566,406019496.131199,120433625.5179116884557290837,0.058845308234698405,0.04787567287246239,0.04348930290605867
2018-12-12,9955,24131,30250764372.1669707024647013,0.0018792602544110135,0.0005685379864219207149853721258,0.000012,0.000003630394364510892,812.223799,245.724391884268956426559,446.40373237,184.9801710836629,0.00008838203973131151,0.302532863709241,-21.358787218201584,-41.11666554146862,99991663719.682523,432204,20602,223993789.6348111,67765482.63130470590156235938,10976.79349845,3320.84077143105655998417645,297.1709,89.9039633880524862869,226143899.655102,68415961.57303324615231019758,0.058797214759537086,0.04771248767568225,0.0436120843187382
2018-12-13,8536,23939,29508108377.11143092968899483,0.001652216005886292,0.0004875783393871551161620894816,0.000012,0.000003541268243256888,796.797691,235.139529953226223187134,514.97220876,180.22249136127294,0.00009051373283412882,0.295105686938074,-37.83517511665238,-41.29635782773702,99991662930.248832,482260,17232,194169046.85317808,57300389.95371819303631105422,11595.75370743,3421.97286339584851032368982,351.45,103.7148936743861073,199818027.886348,58967436.38201195326618601375,0.05881900008533412,0.04772490768867942,0.043587269465383834
2018-12-14,7076,23282,28612318342.23360424197439917,0.0015067090240931205,0.000431140331081611381551647943,0.000012,0.000003433764509436948,970.551138,277.720337688170135053902,198.96057313,173.26359757269577,0.00008945037228827934,0.286147042453079,-66.3495678607681,-37.41067514088175,99991661968.427694,644153,18475,502570234.86956,143808986.3328738692859853752,28657.64290079,8200.29975973753415102703241,653,186.854018721860587,529449952.592096,151500538.0611511580505062636,0.058850181827495254,0.045535827882381585,0.04184343779640605
2018-12-15,5002,23914,28148465705.66748391442275509,0.0012962816495829857,0.0003649138245806349791501916978,0.000012,0.000003378097573452756,637.459464,179.450022376074539090232,655.31790391,170.18711192266133,0.00008838354375655227,0.281508131121063,-62.05258004959664,-40.4065066719388,99991661319.232706,491760,16839,152584967.88029903,42953909.14515040562290557147,9625.31048725,2709.60316672571579326794675,289.75,81.56698099232800425,162080603.294759,45627007.72448201226210240882,0.05882845121973212,0.04461214294279545,0.04116302657285127
2018-12-16,6385,24031,28348843847.12742467974574096,0.0012072192507989854,0.0003422612422133855802001569853,0.000012,0.000003402144973949316,564.227719,159.965374863228082357517,527.42002097,171.115070587254,0.00008872466350206006,0.283512081162443,-61.90699847560679,-39.06978288826754,99991660781.765696,467378,14411,189586395.67352402,53750033.59748717438607988238,13469.93588021,3818.88955452300061119895303,354.504,100.506166820410693272,194115245.969763,55034017.37024703410786921101,0.05880952934309027,0.04483255027992515,0.04119531279278796
